[{'measurement': 'enviro', 'fields': {'temperature': 32.64167804868741, 'pressure': 1006.2311615699815, 'humidity': 19.842173049983842, 'pm_1': 24, 'pm_2.5': 39, 'pm_10': 40}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.47410831762211, 'pressure': 1006.2594870928166, 'humidity': 20.350903361993225, 'pm_1': 24, 'pm_2.5': 39, 'pm_10': 40}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.469935129039456, 'pressure': 1006.1901055193873, 'humidity': 19.784569855238463, 'pm_1': 24, 'pm_2.5': 40, 'pm_10': 43}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.729636230733945, 'pressure': 1006.2157325758828, 'humidity': 19.276796863703957, 'pm_1': 24, 'pm_2.5': 40, 'pm_10': 43}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.79416035285685, 'pressure': 1006.1578080912935, 'humidity': 19.128654957050696, 'pm_1': 24, 'pm_2.5': 40, 'pm_10': 43}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.72289490719204, 'pressure': 1006.1282986035649, 'humidity': 19.33746421599081, 'pm_1': 24, 'pm_2.5': 39, 'pm_10': 42}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.71198038442526, 'pressure': 1006.1144467547632, 'humidity': 19.22342934656346, 'pm_1': 24, 'pm_2.5': 39, 'pm_10': 42}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.52739674256793, 'pressure': 1006.1088480540122, 'humidity': 19.733425715144634, 'pm_1': 24, 'pm_2.5': 39, 'pm_10': 42}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.45163730444513, 'pressure': 1006.052962434531, 'humidity': 19.845770810273304, 'pm_1': 22, 'pm_2.5': 36, 'pm_10': 39}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.4869488990815, 'pressure': 1006.0620098121003, 'humidity': 19.98864335953315, 'pm_1': 21, 'pm_2.5': 36, 'pm_10': 41}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.667038245703225, 'pressure': 1006.0343329349381, 'humidity': 19.394636256701837, 'pm_1': 21, 'pm_2.5': 36, 'pm_10': 41}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.56848663379699, 'pressure': 1006.003295603875, 'humidity': 19.58663717124924, 'pm_1': 22, 'pm_2.5': 37, 'pm_10': 41}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.6962506333379, 'pressure': 1005.9778650227645, 'humidity': 19.29662566323332, 'pm_1': 22, 'pm_2.5': 38, 'pm_10': 42}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.64264109401411, 'pressure': 1005.958962800612, 'humidity': 19.28734664965534, 'pm_1': 22, 'pm_2.5': 38, 'pm_10': 43}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.67281651943349, 'pressure': 1005.9476156575772, 'humidity': 19.20134377024998, 'pm_1': 21, 'pm_2.5': 38, 'pm_10': 42}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.61728090382405, 'pressure': 1005.9518031149746, 'humidity': 19.053471976146053, 'pm_1': 21, 'pm_2.5': 39, 'pm_10': 43}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.702991954898245, 'pressure': 1005.8944159637477, 'humidity': 19.404840286449165, 'pm_1': 21, 'pm_2.5': 39, 'pm_10': 40}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.82497786022723, 'pressure': 1005.9137737144688, 'humidity': 18.976204988459937, 'pm_1': 20, 'pm_2.5': 38, 'pm_10': 40}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.68341002222898, 'pressure': 1005.8668012663084, 'humidity': 19.327448056943652, 'pm_1': 20, 'pm_2.5': 38, 'pm_10': 41}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.910689107694296, 'pressure': 1005.8684978076556, 'humidity': 18.899271852454245, 'pm_1': 20, 'pm_2.5': 37, 'pm_10': 39}}]
[{'measurement': 'enviro', 'fields': {'temperature': 33.11164538394007, 'pressure': 1005.8369143160361, 'humidity': 18.665243756753185, 'pm_1': 20, 'pm_2.5': 37, 'pm_10': 38}}]
[{'measurement': 'enviro', 'fields': {'temperature': 33.221433186302626, 'pressure': 1005.8471714884181, 'humidity': 18.435908077656133, 'pm_1': 19, 'pm_2.5': 36, 'pm_10': 37}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.66832230650034, 'pressure': 1005.8620167588313, 'humidity': 19.207609141180136, 'pm_1': 19, 'pm_2.5': 36, 'pm_10': 37}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.4891960010239, 'pressure': 1005.844209916861, 'humidity': 18.95165916402484, 'pm_1': 21, 'pm_2.5': 38, 'pm_10': 40}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.22403835636214, 'pressure': 1005.848141344698, 'humidity': 18.736611779422375, 'pm_1': 21, 'pm_2.5': 38, 'pm_10': 39}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.422424995643176, 'pressure': 1005.9106855109612, 'humidity': 18.472871007336494, 'pm_1': 22, 'pm_2.5': 39, 'pm_10': 40}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.20381450004627, 'pressure': 1005.8334275235061, 'humidity': 17.73725445544536, 'pm_1': 22, 'pm_2.5': 39, 'pm_10': 42}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.424030067310945, 'pressure': 1005.7947189562109, 'humidity': 18.189401112165957, 'pm_1': 21, 'pm_2.5': 37, 'pm_10': 40}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.48405976809454, 'pressure': 1005.8656824852118, 'humidity': 18.19217225654103, 'pm_1': 21, 'pm_2.5': 38, 'pm_10': 41}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.46383585376427, 'pressure': 1005.7986941937938, 'humidity': 18.03648119189025, 'pm_1': 22, 'pm_2.5': 37, 'pm_10': 39}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.50492571618054, 'pressure': 1005.836079014111, 'humidity': 18.18500849282467, 'pm_1': 22, 'pm_2.5': 37, 'pm_10': 40}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.46672498410662, 'pressure': 1005.8625460399239, 'humidity': 18.361956235867844, 'pm_1': 21, 'pm_2.5': 36, 'pm_10': 40}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.61760191884541, 'pressure': 1005.8355039117974, 'humidity': 17.53337186524659, 'pm_1': 21, 'pm_2.5': 37, 'pm_10': 43}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.516482243341144, 'pressure': 1005.8736118227386, 'humidity': 18.19644258199939, 'pm_1': 20, 'pm_2.5': 35, 'pm_10': 41}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.54826270062995, 'pressure': 1005.8491395078532, 'humidity': 17.97155050647928, 'pm_1': 21, 'pm_2.5': 37, 'pm_10': 44}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.5964149298743, 'pressure': 1005.8314886871782, 'humidity': 18.180037367584394, 'pm_1': 21, 'pm_2.5': 37, 'pm_10': 44}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.68212596121814, 'pressure': 1005.8176847894532, 'humidity': 17.716828103432576, 'pm_1': 21, 'pm_2.5': 37, 'pm_10': 44}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.65066647213446, 'pressure': 1005.7781817190735, 'humidity': 18.1408914326725, 'pm_1': 21, 'pm_2.5': 37, 'pm_10': 44}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.431092382986776, 'pressure': 1005.7414507503687, 'humidity': 17.742784981990283, 'pm_1': 21, 'pm_2.5': 38, 'pm_10': 43}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.616638873784744, 'pressure': 1005.7712113626794, 'humidity': 18.04019317344814, 'pm_1': 21, 'pm_2.5': 38, 'pm_10': 43}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.82658293902316, 'pressure': 1005.7523881927985, 'humidity': 17.998529575736416, 'pm_1': 21, 'pm_2.5': 38, 'pm_10': 43}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.65451865388461, 'pressure': 1005.7441989527973, 'humidity': 18.27340142893894, 'pm_1': 22, 'pm_2.5': 39, 'pm_10': 44}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.60508233385483, 'pressure': 1005.7214758368107, 'humidity': 17.956371002468, 'pm_1': 22, 'pm_2.5': 39, 'pm_10': 44}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.66350707860495, 'pressure': 1005.6887324324874, 'humidity': 18.30911069500968, 'pm_1': 22, 'pm_2.5': 39, 'pm_10': 44}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.449390203433815, 'pressure': 1005.6938274514823, 'humidity': 17.645279256495755, 'pm_1': 21, 'pm_2.5': 38, 'pm_10': 45}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.669285352110116, 'pressure': 1005.724061883976, 'humidity': 17.74167450291842, 'pm_1': 21, 'pm_2.5': 38, 'pm_10': 45}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.492727161331665, 'pressure': 1005.727804139183, 'humidity': 17.522240633520973, 'pm_1': 21, 'pm_2.5': 38, 'pm_10': 45}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.35148085631884, 'pressure': 1005.7334907193325, 'humidity': 17.656740569620627, 'pm_1': 21, 'pm_2.5': 37, 'pm_10': 44}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.28374691085928, 'pressure': 1005.7443769359786, 'humidity': 18.197012015232144, 'pm_1': 23, 'pm_2.5': 39, 'pm_10': 45}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.349554771862515, 'pressure': 1005.6676942067622, 'humidity': 18.301957485609837, 'pm_1': 23, 'pm_2.5': 40, 'pm_10': 44}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.5964149298743, 'pressure': 1005.64669295452, 'humidity': 17.987008199213875, 'pm_1': 23, 'pm_2.5': 39, 'pm_10': 42}}]
[{'measurement': 'enviro', 'fields': {'temperature': 33.00635194402023, 'pressure': 1005.6470872915655, 'humidity': 17.535804876276362, 'pm_1': 24, 'pm_2.5': 40, 'pm_10': 43}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.685336113779364, 'pressure': 1005.6466798968606, 'humidity': 18.108836808281726, 'pm_1': 24, 'pm_2.5': 39, 'pm_10': 41}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.21248186648627, 'pressure': 1005.6119883208064, 'humidity': 17.724720459644658, 'pm_1': 25, 'pm_2.5': 40, 'pm_10': 42}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.35340694081608, 'pressure': 1005.6006205332694, 'humidity': 17.801343082658562, 'pm_1': 24, 'pm_2.5': 39, 'pm_10': 41}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.53863225785062, 'pressure': 1005.6229145542799, 'humidity': 17.604131768152087, 'pm_1': 24, 'pm_2.5': 39, 'pm_10': 41}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.79416035285685, 'pressure': 1005.5945288092205, 'humidity': 17.27603936782554, 'pm_1': 24, 'pm_2.5': 39, 'pm_10': 40}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.8962433861504, 'pressure': 1005.5664925555208, 'humidity': 17.384989860118036, 'pm_1': 24, 'pm_2.5': 40, 'pm_10': 41}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.8740932842544, 'pressure': 1005.5574922302687, 'humidity': 17.31378916178919, 'pm_1': 24, 'pm_2.5': 41, 'pm_10': 44}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.924171783212316, 'pressure': 1005.5968737056044, 'humidity': 17.44379681618781, 'pm_1': 25, 'pm_2.5': 41, 'pm_10': 44}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.361111279214335, 'pressure': 1005.5745188015713, 'humidity': 17.66223639242192, 'pm_1': 25, 'pm_2.5': 41, 'pm_10': 44}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.583895347810014, 'pressure': 1005.5919444303576, 'humidity': 17.661941910422527, 'pm_1': 26, 'pm_2.5': 42, 'pm_10': 45}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.46833005655883, 'pressure': 1005.6106167616998, 'humidity': 17.167728313038577, 'pm_1': 26, 'pm_2.5': 41, 'pm_10': 44}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.565918515049475, 'pressure': 1005.5843160533689, 'humidity': 17.19237331803505, 'pm_1': 26, 'pm_2.5': 41, 'pm_10': 44}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.660617941990495, 'pressure': 1005.5952245358766, 'humidity': 17.15684463451349, 'pm_1': 25, 'pm_2.5': 40, 'pm_10': 43}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.80443285414949, 'pressure': 1005.5672402966659, 'humidity': 17.233205234867164, 'pm_1': 24, 'pm_2.5': 39, 'pm_10': 42}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.96397778929952, 'pressure': 1005.6059892982802, 'humidity': 17.357028818751544, 'pm_1': 24, 'pm_2.5': 39, 'pm_10': 42}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.80539590120536, 'pressure': 1005.5774888158853, 'humidity': 17.190895621805844, 'pm_1': 24, 'pm_2.5': 39, 'pm_10': 42}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.19546814796142, 'pressure': 1005.5518557471121, 'humidity': 17.6774403819674, 'pm_1': 24, 'pm_2.5': 40, 'pm_10': 43}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.0750881552929, 'pressure': 1005.5452659739428, 'humidity': 17.394843405275015, 'pm_1': 24, 'pm_2.5': 40, 'pm_10': 43}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.050049136902906, 'pressure': 1005.5856091468214, 'humidity': 17.962651733771548, 'pm_1': 24, 'pm_2.5': 40, 'pm_10': 43}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.16465085461334, 'pressure': 1005.5621326059412, 'humidity': 17.281332136111104, 'pm_1': 25, 'pm_2.5': 40, 'pm_10': 43}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.42499311032525, 'pressure': 1005.5522445784741, 'humidity': 16.844463947163955, 'pm_1': 25, 'pm_2.5': 40, 'pm_10': 43}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.3771619863139, 'pressure': 1005.5337889915307, 'humidity': 16.919578648724745, 'pm_1': 25, 'pm_2.5': 40, 'pm_10': 43}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.476034404725056, 'pressure': 1005.5496463250886, 'humidity': 17.438854885759184, 'pm_1': 25, 'pm_2.5': 40, 'pm_10': 43}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.13704370488615, 'pressure': 1005.4694945078753, 'humidity': 17.584243918287598, 'pm_1': 25, 'pm_2.5': 40, 'pm_10': 43}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.38069314225722, 'pressure': 1005.4679443367792, 'humidity': 17.30536049225941, 'pm_1': 25, 'pm_2.5': 40, 'pm_10': 43}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.46158875245055, 'pressure': 1005.4622143530324, 'humidity': 17.192237385350257, 'pm_1': 24, 'pm_2.5': 38, 'pm_10': 40}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.25999188984279, 'pressure': 1005.5132248741704, 'humidity': 17.300086432696318, 'pm_1': 23, 'pm_2.5': 37, 'pm_10': 39}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.39321269625564, 'pressure': 1005.5122268423556, 'humidity': 17.23228585926856, 'pm_1': 22, 'pm_2.5': 35, 'pm_10': 35}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.27540055141435, 'pressure': 1005.5028515565281, 'humidity': 17.486122558795707, 'pm_1': 23, 'pm_2.5': 35, 'pm_10': 35}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.516482243341144, 'pressure': 1005.5005805607085, 'humidity': 17.5088512230076, 'pm_1': 24, 'pm_2.5': 37, 'pm_10': 37}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.595772899982784, 'pressure': 1005.5009755425135, 'humidity': 17.896557369103316, 'pm_1': 24, 'pm_2.5': 38, 'pm_10': 39}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.542163420084236, 'pressure': 1005.492552913814, 'humidity': 17.923631328848977, 'pm_1': 23, 'pm_2.5': 37, 'pm_10': 42}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.700102817025275, 'pressure': 1005.5271508227347, 'humidity': 17.85461533860921, 'pm_1': 24, 'pm_2.5': 37, 'pm_10': 42}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.46704599859479, 'pressure': 1005.4708806478633, 'humidity': 17.680486425325025, 'pm_1': 23, 'pm_2.5': 36, 'pm_10': 41}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.306859910256115, 'pressure': 1005.3872795780138, 'humidity': 17.393925338535844, 'pm_1': 23, 'pm_2.5': 36, 'pm_10': 41}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.587747526722545, 'pressure': 1005.3923498108078, 'humidity': 16.865309254274, 'pm_1': 24, 'pm_2.5': 37, 'pm_10': 42}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.51680325800553, 'pressure': 1005.3354933564932, 'humidity': 17.653600839727535, 'pm_1': 26, 'pm_2.5': 38, 'pm_10': 44}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.44296991513702, 'pressure': 1005.3245858949988, 'humidity': 16.921853269245773, 'pm_1': 25, 'pm_2.5': 37, 'pm_10': 45}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.4692931000438, 'pressure': 1005.3262944430509, 'humidity': 17.831138025217832, 'pm_1': 25, 'pm_2.5': 37, 'pm_10': 45}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.4285242681319, 'pressure': 1005.3295346452137, 'humidity': 17.326669269176364, 'pm_1': 24, 'pm_2.5': 36, 'pm_10': 44}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.62466424960294, 'pressure': 1005.3236936251982, 'humidity': 17.617445739590835, 'pm_1': 23, 'pm_2.5': 35, 'pm_10': 43}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.52161847810769, 'pressure': 1005.3710288391991, 'humidity': 17.32759465077535, 'pm_1': 23, 'pm_2.5': 35, 'pm_10': 43}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.371704745581155, 'pressure': 1005.3891880675562, 'humidity': 17.31189642517041, 'pm_1': 23, 'pm_2.5': 35, 'pm_10': 43}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.49497426341732, 'pressure': 1005.38624502183, 'humidity': 17.32306036004615, 'pm_1': 24, 'pm_2.5': 36, 'pm_10': 46}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.663828093790016, 'pressure': 1005.371919756318, 'humidity': 17.542860300286492, 'pm_1': 24, 'pm_2.5': 36, 'pm_10': 46}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.62498526465045, 'pressure': 1005.3747623321755, 'humidity': 17.653627819655295, 'pm_1': 24, 'pm_2.5': 36, 'pm_10': 46}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.71679561489566, 'pressure': 1005.347901351224, 'humidity': 17.908002417931968, 'pm_1': 24, 'pm_2.5': 37, 'pm_10': 45}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.65804982063273, 'pressure': 1005.3854121448633, 'humidity': 17.265611104349954, 'pm_1': 24, 'pm_2.5': 37, 'pm_10': 45}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.46640396961959, 'pressure': 1005.3269360352581, 'humidity': 17.746863896874327, 'pm_1': 24, 'pm_2.5': 37, 'pm_10': 45}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.61567582873431, 'pressure': 1005.3477788792029, 'humidity': 17.70844281781793, 'pm_1': 24, 'pm_2.5': 39, 'pm_10': 46}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.78196175908388, 'pressure': 1005.3257914144006, 'humidity': 17.663011978978776, 'pm_1': 23, 'pm_2.5': 38, 'pm_10': 45}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.742797863855955, 'pressure': 1005.295016009174, 'humidity': 17.70139621427437, 'pm_1': 23, 'pm_2.5': 38, 'pm_10': 45}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.957236448329425, 'pressure': 1005.2952646456934, 'humidity': 17.46005642397403, 'pm_1': 23, 'pm_2.5': 38, 'pm_10': 45}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.84616490262206, 'pressure': 1005.3038747559298, 'humidity': 17.65944433418862, 'pm_1': 24, 'pm_2.5': 39, 'pm_10': 46}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.792555274635035, 'pressure': 1005.309472562142, 'humidity': 17.487389529012198, 'pm_1': 24, 'pm_2.5': 39, 'pm_10': 46}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.89431729011849, 'pressure': 1005.3209978659768, 'humidity': 17.735245763302984, 'pm_1': 23, 'pm_2.5': 37, 'pm_10': 44}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.8875759543291, 'pressure': 1005.3242520369226, 'humidity': 17.469997368792953, 'pm_1': 23, 'pm_2.5': 37, 'pm_10': 44}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.688867281728015, 'pressure': 1005.2652091114156, 'humidity': 17.215485086439816, 'pm_1': 23, 'pm_2.5': 37, 'pm_10': 44}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.67538464120962, 'pressure': 1005.2472949716264, 'humidity': 17.324979223909104, 'pm_1': 24, 'pm_2.5': 38, 'pm_10': 45}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.74793411144638, 'pressure': 1005.1950564020859, 'humidity': 17.2846823761058, 'pm_1': 24, 'pm_2.5': 40, 'pm_10': 49}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.79737050938574, 'pressure': 1005.1671416861348, 'humidity': 17.31207549828674, 'pm_1': 23, 'pm_2.5': 39, 'pm_10': 48}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.78902410264709, 'pressure': 1005.1765662510744, 'humidity': 17.065058272488095, 'pm_1': 24, 'pm_2.5': 41, 'pm_10': 48}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.854832330483646, 'pressure': 1005.1676438519593, 'humidity': 17.013014763255143, 'pm_1': 24, 'pm_2.5': 42, 'pm_10': 50}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.78035668107807, 'pressure': 1005.1732739987981, 'humidity': 17.089696702972777, 'pm_1': 24, 'pm_2.5': 42, 'pm_10': 49}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.71037530765864, 'pressure': 1005.1772944215568, 'humidity': 16.423678064784927, 'pm_1': 24, 'pm_2.5': 41, 'pm_10': 50}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.851301156069624, 'pressure': 1005.2091289607691, 'humidity': 16.838126729618008, 'pm_1': 24, 'pm_2.5': 41, 'pm_10': 47}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.56944967834606, 'pressure': 1005.2168642861116, 'humidity': 17.32490500686048, 'pm_1': 22, 'pm_2.5': 40, 'pm_10': 47}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.69207743452798, 'pressure': 1005.2441507419051, 'humidity': 17.02228887878459, 'pm_1': 22, 'pm_2.5': 41, 'pm_10': 48}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.685336113779364, 'pressure': 1005.2125274660734, 'humidity': 17.49338571848527, 'pm_1': 22, 'pm_2.5': 41, 'pm_10': 49}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.75210731282789, 'pressure': 1005.1894734469126, 'humidity': 17.272375810457497, 'pm_1': 22, 'pm_2.5': 40, 'pm_10': 46}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.884044778639506, 'pressure': 1005.1564450913834, 'humidity': 17.500380272158083, 'pm_1': 22, 'pm_2.5': 41, 'pm_10': 46}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.70716515421066, 'pressure': 1005.1739430766836, 'humidity': 17.78785116800208, 'pm_1': 22, 'pm_2.5': 41, 'pm_10': 46}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.8490540451505, 'pressure': 1005.177658613725, 'humidity': 17.496301033920822, 'pm_1': 22, 'pm_2.5': 41, 'pm_10': 46}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.724499984180355, 'pressure': 1005.1404273272951, 'humidity': 17.738617880423668, 'pm_1': 23, 'pm_2.5': 41, 'pm_10': 46}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.71904272253605, 'pressure': 1005.1387409763676, 'humidity': 17.708747962917894, 'pm_1': 23, 'pm_2.5': 41, 'pm_10': 46}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.746971065001006, 'pressure': 1005.1133159255993, 'humidity': 17.882204835233555, 'pm_1': 23, 'pm_2.5': 41, 'pm_10': 46}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.72642607660384, 'pressure': 1005.1051231429634, 'humidity': 18.034188547495052, 'pm_1': 24, 'pm_2.5': 42, 'pm_10': 46}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.74600801856586, 'pressure': 1005.0943502432274, 'humidity': 17.56241468153117, 'pm_1': 24, 'pm_2.5': 42, 'pm_10': 46}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.68662017483568, 'pressure': 1005.0729626455501, 'humidity': 17.282302960419276, 'pm_1': 24, 'pm_2.5': 42, 'pm_10': 46}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.806037932581624, 'pressure': 1005.0902139763479, 'humidity': 17.565102092488477, 'pm_1': 23, 'pm_2.5': 41, 'pm_10': 48}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.893033226119954, 'pressure': 1005.0643158832761, 'humidity': 16.859883864073602, 'pm_1': 22, 'pm_2.5': 40, 'pm_10': 47}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.89367525811694, 'pressure': 1005.0792876366341, 'humidity': 17.1436327586559, 'pm_1': 22, 'pm_2.5': 40, 'pm_10': 47}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.80154371304327, 'pressure': 1005.0516924632182, 'humidity': 17.559316976671088, 'pm_1': 23, 'pm_2.5': 40, 'pm_10': 44}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.82112567123295, 'pressure': 1005.0635816990575, 'humidity': 17.6668717958131, 'pm_1': 24, 'pm_2.5': 41, 'pm_10': 45}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.814063325168625, 'pressure': 1005.0314483847562, 'humidity': 17.22058787407454, 'pm_1': 24, 'pm_2.5': 41, 'pm_10': 45}}]
[{'measurement': 'enviro', 'fields': {'temperature': 32.9819547010042, 'pressure': 1005.0344572503585, 'humidity': 17.247321339019102, 'pm_1': 24, 'pm_2.5': 41, 'pm_10': 45}}]
[{'measurement': 'enviro', 'fields': {'temperature': 33.0615667814089, 'pressure': 1005.0124697913989, 'humidity': 17.164300925682117, 'pm_1': 24, 'pm_2.5': 41, 'pm_10': 45}}]
[{'measurement': 'enviro', 'fields': {'temperature': 33.02143971601363, 'pressure': 1005.0552311491713, 'humidity': 17.184695592391954, 'pm_1': 24, 'pm_2.5': 41, 'pm_10': 45}}]
[{'measurement': 'enviro', 'fields': {'temperature': 33.02593394645455, 'pressure': 1004.973391807491, 'humidity': 17.45016560997655, 'pm_1': 25, 'pm_2.5': 41, 'pm_10': 44}}]
